2025-05-23 06:25:03,613 [INFO] wb_api: Приложение запущено внутри контейнера
web-1  | 2025-05-23 06:25:03,676 [INFO] yandex_api: Приложение запущено
web-1  | Название: Смартфон Samsung Galaxy S24 8/256 ГБ (SM-S9210) Фиолетовый | Cobalt Violet (Snapdragon)                                                                                                                                                                
web-1  | Бренд: Смартфон                                                                                                                                                                                                                                                  
web-1  | Цена: 49490 ₽                                                                                                                                                                                                                                                    
web-1  | Цена без скидки: 97039 ₽                                                                                                                                                                                                                                         
web-1  | Рейтинг: 4.9
web-1  | Количество отзывов: 99                                                                                                                                                                                                                                           
web-1  | Магазин: Пэй                                                                                                                                                                                                                                                     
web-1  | Ссылка на товар: https://market.yandex.ru/product--smartfon-samsung-galaxy-s24-8-128-gb-dual-nano-sim-esim-onyx-black/49508300?hid=90401&sku=102722431185&show-uid=17479707157871132293706005&from=search&cpa=1&do-waremd5=jIirscy55E6SV5hiFq39Yw&sponsored=1&cpc=-C20i2r2ypzmc7kEk2QgRNBbBG7Hz7b8lmnscucto1Uzhs97NOt6hdPGnbqXBSzzUwCa-mUrLEYsOKUAn2XYaX_XnXRlgNhzgV16RAYnMYLVvgYrcfeVXefDudD80WM45nDSZMqjAPBjOmqw9wMkXTnRB9C2epxQ_Qs-6Ln2jeL2_cdZyAWSqjo4_DBoh2QG6cDGxPnG8LT71pRRB8ohcUL5ptE0QzF8AG1wm80SP7rr2Qu0Js6hoyJaMe6n1Mk9sw4gzotBViIzOK-tYBbjFaFiigqD0ssojfoOixyIvh4yedbtUyxnto331Coixzl8VLEtBPbrcUsOVrqv_zVlIl2j4Oxt3hS075qIFNa4QWlD2dlNUFrIKTvIipdeQExxja-Ao0q9xvkxDUs4xvPJYZ4BQpYCA-QkTMH0QtF7x989qPFRphVg1AvsHDQH27EVkoftcpzw7HAXk_LOlxHyCYOvUUM8L1Vy2a5W2PCIY-EMiMtHVpuupf3EZHvimGv7ilwulftpSNufTPMnnB0mnGZmvbnzPPcohqaKa9xGgst73_lrIrhdcpyqUCZxTU--phoSNkZ0q4w%2C&cc=CiBkOGVlM2UzN2VhNTA5OTViOGRiODViY2M0ZjJjZmJhYxDnAYB95u0G&uniqueId=62878861
web-1  | Ссылка на изображение: https://avatars.mds.yandex.net/get-mpic/12386385/2a0000018d925653dc06bc531d1eca312dad/orig
web-1  | Дата доставки: С 1 июня                                                                                                                                                                                                                                          
web-1  | Типы доставки: ПВЗ, По клику                                                                                                                                                                                                                                     
web-1  | Пошлина: 5812 ₽
web-1  | Характеристики:                                                                                                                                                                                                                                                  
web-1  |   Диагональ экрана:: 6.2"                                                                                                                                                                                                                                        
web-1  |   Встроенная память:: 256 ГБ                                                                                                                                                                                                                                     
web-1  |   Оперативная память:: 8 ГБ                                                                                                                                                                                                                                      
web-1  |   Версия:: для других стран                                                                                                                                                                                                                                      
web-1  |   Количество основных камер:: 3                                                                                                                                                                                                                                  
web-1  | 
web-1  | 2025-05-23 06:25:18,753 [INFO] yandex_api: Попытка загрузки изображения: https://avatars.mds.yandex.net/get-mpic/12386385/2a0000018d925653dc06bc531d1eca312dad/orig                                                                                              
web-1  | 2025-05-23 06:25:19,136 [INFO] yandex_api: Успешно сохранено: media/image/102722431185/1.jpg                                                                                                                                                                     
web-1  | 2025-05-23 06:25:19,136 [INFO] yandex_api: product: ID товара: 102722431184
web-1  | Название: Смартфон Samsung Galaxy S24 S9210 8/256 ГБ, Global, Dual nano SIM, black                                                                                                                                                                               
web-1  | Бренд: Смартфон                                                                                                                                                                                                                                                  
web-1  | Цена: 59399 ₽                                                                                                                                                                                                                                                    
web-1  | Цена без скидки: 69881 ₽                                                                                                                                                                                                                                         
web-1  | Рейтинг: 5.0                                                                                                                                                                                                                                                     
web-1  | Количество отзывов: 1                                                                                                                                                                                                                                            
web-1  | Магазин: Пэй                                                                                                                                                                                                                                                     
